Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3002,Phase 2,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,211.146135779487,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,1.43616508063343,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,168.107198795743,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,8.91799675222899,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,1431.77554147403,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,5.7175852256351,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,1161.42990064833,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,1.90814570870664,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,213.512808922662,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,1.29226581788725,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T20:00:00.0000000+00:00,2/1/2024 8:00:00 PM,56.8328319030338,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T21:00:00.0000000+00:00,2/1/2024 9:00:00 PM,9.92609638002184,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T21:00:00.0000000+00:00,2/1/2024 9:00:00 PM,1604.17498188364,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T21:00:00.0000000+00:00,2/1/2024 9:00:00 PM,6.01874886512756,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T21:00:00.0000000+00:00,2/1/2024 9:00:00 PM,1205.65268636068,W,19343,PowerMoniMain
